start_lng,start_lat,end_lng,end_lat,distance,line
557062.0726057423,254946.2347709909,557338.0017745246,255397.93427829817,727.6286760895746,"(557062.0726057423, 254946.2347709909) -> (557062.0726057423, 255397.93427829817) -> (557338.0017745246, 255397.93427829817)"
557338.0017745246,255397.93427829817,556484.7707922055,255402.70569641236,858.0024004332954,"(557338.0017745246, 255397.93427829817) -> (557338.0017745246, 255402.70569641236) -> (556484.7707922055, 255402.70569641236)"
556552.6966888322,253832.33501684014,556554.950262214,253830.912220221,3.6763700009323657,"(556552.6966888322, 253832.33501684014) -> (556552.6966888322, 253830.912220221) -> (556554.950262214, 253830.912220221)"
553946.2790593652,258166.13065966405,557067.1828425855,254941.95747534838,6345.076967536006,"(553946.2790593652, 258166.13065966405) -> (553946.2790593652, 254941.95747534838) -> (557067.1828425855, 254941.95747534838)"
556554.4029761223,253834.7559514288,556555.7334917953,253833.5981125394,2.48835456231609,"(556554.4029761223, 253834.7559514288) -> (556554.4029761223, 253833.5981125394) -> (556555.7334917953, 253833.5981125394)"
557488.5205661267,255148.66709583811,557071.3494747248,256149.1736123357,1417.6776078994153,"(557488.5205661267, 255148.66709583811) -> (557488.5205661267, 256149.1736123357) -> (557071.3494747248, 256149.1736123357)"
557060.1812336257,254938.6011423068,556787.8028222919,255526.5166895399,860.2939585669665,"(557060.1812336257, 254938.6011423068) -> (557060.1812336257, 255526.5166895399) -> (556787.8028222919, 255526.5166895399)"
556998.8298793497,256416.71517499723,557501.8451032938,255138.1849159561,1781.5454829852097,"(556998.8298793497, 256416.71517499723) -> (556998.8298793497, 255138.1849159561) -> (557501.8451032938, 255138.1849159561)"
557057.2578737375,254947.3933837628,557055.6083958733,254952.54198064003,6.798074741382152,"(557057.2578737375, 254947.3933837628) -> (557057.2578737375, 254952.54198064003) -> (557055.6083958733, 254952.54198064003)"
556791.2015740845,255526.51618283708,556791.1147254871,255528.78023259342,2.350898353732191,"(556791.2015740845, 255526.51618283708) -> (556791.2015740845, 255528.78023259342) -> (556791.1147254871, 255528.78023259342)"
556363.3253482478,255116.71765747014,557483.6950296257,255142.70084462594,1146.3528685336933,"(556363.3253482478, 255116.71765747014) -> (556363.3253482478, 255142.70084462594) -> (557483.6950296257, 255142.70084462594)"
557350.3288248092,257624.31674177665,556218.2329840214,262360.0898310272,5867.868930038298,"(557350.3288248092, 257624.31674177665) -> (557350.3288248092, 262360.0898310272) -> (556218.2329840214, 262360.0898310272)"
554560.3829438678,257636.7812922597,554623.4359764294,257649.04471034463,75.31645064649638,"(554560.3829438678, 257636.7812922597) -> (554560.3829438678, 257649.04471034463) -> (554623.4359764294, 257649.04471034463)"
565085.025698305,266582.08942714613,564215.6408837257,266495.0425092252,956.4317325002048,"(565085.025698305, 266582.08942714613) -> (565085.025698305, 266495.0425092252) -> (564215.6408837257, 266495.0425092252)"
564215.6408837257,266495.0425092252,565080.9258906605,266582.9800397707,953.2225374802947,"(564215.6408837257, 266495.0425092252) -> (564215.6408837257, 266582.9800397707) -> (565080.9258906605, 266582.9800397707)"
560606.6980589993,256271.75810014457,560609.290263804,256272.5983173661,3.4324220262933522,"(560606.6980589993, 256271.75810014457) -> (560606.6980589993, 256272.5983173661) -> (560609.290263804, 256272.5983173661)"
556359.5747425897,255112.37875287887,556359.7389854521,255111.24604021013,1.296955531113781,"(556359.5747425897, 255112.37875287887) -> (556359.5747425897, 255111.24604021013) -> (556359.7389854521, 255111.24604021013)"
556947.367065367,257934.75429749675,557178.371285562,256272.92538299505,1892.8331346967025,"(556947.367065367, 257934.75429749675) -> (556947.367065367, 256272.92538299505) -> (557178.371285562, 256272.92538299505)"
557067.7842746119,254942.69627666473,557065.353352278,254942.8768053064,2.611450975527987,"(557067.7842746119, 254942.69627666473) -> (557067.7842746119, 254942.8768053064) -> (557065.353352278, 254942.8768053064)"
557065.0367607796,254942.2106322907,557060.1141265236,254954.6320047956,17.344006760860793,"(557065.0367607796, 254942.2106322907) -> (557065.0367607796, 254954.6320047956) -> (557060.1141265236, 254954.6320047956)"
557189.1664116692,256332.25598938577,556364.7857398618,255113.4253627658,2043.2112984274281,"(557189.1664116692, 256332.25598938577) -> (557189.1664116692, 255113.4253627658) -> (556364.7857398618, 255113.4253627658)"
557036.2059848412,257338.55376977008,556497.3443809004,257629.08678120468,829.3946153754368,"(557036.2059848412, 257338.55376977008) -> (557036.2059848412, 257629.08678120468) -> (556497.3443809004, 257629.08678120468)"
556358.049690373,257345.89116828702,556358.8467333944,257341.0255716974,5.662639611051418,"(556358.049690373, 257345.89116828702) -> (556358.049690373, 257341.0255716974) -> (556358.8467333944, 257341.0255716974)"
557344.1653052157,256511.12651221547,557331.8382329282,254284.74007479474,2238.7135097082937,"(557344.1653052157, 256511.12651221547) -> (557344.1653052157, 254284.74007479474) -> (557331.8382329282, 254284.74007479474)"
557313.5273928776,254304.23022379726,557065.6953885584,254943.00477617607,886.6065566979814,"(557313.5273928776, 254304.23022379726) -> (557313.5273928776, 254943.00477617607) -> (557065.6953885584, 254943.00477617607)"
557056.2032665055,254949.55150258914,557331.8382329282,254284.74007479474,940.4463942170842,"(557056.2032665055, 254949.55150258914) -> (557056.2032665055, 254284.74007479474) -> (557331.8382329282, 254284.74007479474)"
558933.1182592206,255749.41463436838,556200.4414087854,258766.88779804297,5750.150014109793,"(558933.1182592206, 255749.41463436838) -> (558933.1182592206, 258766.88779804297) -> (556200.4414087854, 258766.88779804297)"
552094.510231785,259752.0083525693,554791.3771038627,257638.91022564005,4809.964999006945,"(552094.510231785, 259752.0083525693) -> (552094.510231785, 257638.91022564005) -> (554791.3771038627, 257638.91022564005)"
554567.7630005017,257637.03462094534,551583.4642688021,261388.0611331109,6735.32524386514,"(554567.7630005017, 257637.03462094534) -> (554567.7630005017, 261388.0611331109) -> (551583.4642688021, 261388.0611331109)"
559118.3714436478,254428.9963224614,558220.2618979977,253678.3203484984,1648.7855196130695,"(559118.3714436478, 254428.9963224614) -> (559118.3714436478, 253678.3203484984) -> (558220.2618979977, 253678.3203484984)"
556976.9211277836,255744.9682319304,557068.4313682915,254943.97288400494,892.505588433356,"(556976.9211277836, 255744.9682319304) -> (556976.9211277836, 254943.97288400494) -> (557068.4313682915, 254943.97288400494)"
557061.3441000974,254950.76595915854,557063.4752474183,254945.28071107715,7.616395402234048,"(557061.3441000974, 254950.76595915854) -> (557061.3441000974, 254945.28071107715) -> (557063.4752474183, 254945.28071107715)"
565088.4031354261,266587.86274180654,564662.1102055577,265572.76947404724,1441.3861976277549,"(565088.4031354261, 266587.86274180654) -> (565088.4031354261, 265572.76947404724) -> (564662.1102055577, 265572.76947404724)"
561328.2486690442,255740.71299378853,561331.2882798702,255740.01125015877,3.741354455705732,"(561328.2486690442, 255740.71299378853) -> (561328.2486690442, 255740.01125015877) -> (561331.2882798702, 255740.01125015877)"
557236.1756340011,255661.1090394007,557171.3370764273,255301.59988909308,424.3477078814758,"(557236.1756340011, 255661.1090394007) -> (557236.1756340011, 255301.59988909308) -> (557171.3370764273, 255301.59988909308)"
556130.732279833,259191.12520749774,557325.674680619,253171.54393646214,7214.523671821575,"(556130.732279833, 259191.12520749774) -> (556130.732279833, 253171.54393646214) -> (557325.674680619, 253171.54393646214)"
557507.8079019648,255159.54455601797,556197.0257994895,258761.1741288593,4912.411675316631,"(557507.8079019648, 255159.54455601797) -> (557507.8079019648, 258761.1741288593) -> (556197.0257994895, 258761.1741288593)"
557728.4189276982,254227.8021740215,557344.1653052157,256511.12651221547,2667.577960676397,"(557728.4189276982, 254227.8021740215) -> (557728.4189276982, 256511.12651221547) -> (557344.1653052157, 256511.12651221547)"
556548.0466022922,258393.52934306394,556648.8794224197,259974.7369118156,1682.0403888791334,"(556548.0466022922, 258393.52934306394) -> (556548.0466022922, 259974.7369118156) -> (556648.8794224197, 259974.7369118156)"
557067.6317081378,254945.94404277205,557066.406338222,254948.08455780149,3.3658849452622235,"(557067.6317081378, 254945.94404277205) -> (557067.6317081378, 254948.08455780149) -> (557066.406338222, 254948.08455780149)"
556977.581021048,255738.35940008983,557062.7548626392,254948.717179304,874.8160623770673,"(556977.581021048, 255738.35940008983) -> (556977.581021048, 254948.717179304) -> (557062.7548626392, 254948.717179304)"
557041.6308562197,256758.68190765008,557042.0168116003,256759.05083053,0.7548782605445012,"(557041.6308562197, 256758.68190765008) -> (557041.6308562197, 256759.05083053) -> (557042.0168116003, 256759.05083053)"
554797.9104185381,258752.09630708303,550533.6184526006,258778.30409321282,4290.499752067379,"(554797.9104185381, 258752.09630708303) -> (554797.9104185381, 258778.30409321282) -> (550533.6184526006, 258778.30409321282)"
556781.9193777099,255534.82467954978,556790.1699083976,255532.73748891894,10.337721318588592,"(556781.9193777099, 255534.82467954978) -> (556781.9193777099, 255532.73748891894) -> (556790.1699083976, 255532.73748891894)"
557748.5295760478,253394.82902402338,556484.7707922055,255402.70569641236,3271.6354562313063,"(557748.5295760478, 253394.82902402338) -> (557748.5295760478, 255402.70569641236) -> (556484.7707922055, 255402.70569641236)"
556785.9649742215,255533.521776855,557749.6678036504,253392.28090791684,3104.9436983669875,"(556785.9649742215, 255533.521776855) -> (556785.9649742215, 253392.28090791684) -> (557749.6678036504, 253392.28090791684)"
557057.8716195209,254945.23772191163,557748.5894225334,253395.36675734632,2240.5887675777776,"(557057.8716195209, 254945.23772191163) -> (557057.8716195209, 253395.36675734632) -> (557748.5894225334, 253395.36675734632)"
561324.9773497388,255740.5809839461,558933.4507350766,255747.76157783438,2398.707208550535,"(561324.9773497388, 255740.5809839461) -> (561324.9773497388, 255747.76157783438) -> (558933.4507350766, 255747.76157783438)"
556367.6483342284,255116.6560695758,557483.3861690727,255146.00512428675,1145.086889555212,"(556367.6483342284, 255116.6560695758) -> (556367.6483342284, 255146.00512428675) -> (557483.3861690727, 255146.00512428675)"
557061.1279310616,254952.80808240082,557331.8382329282,254284.74007479474,938.7783094727201,"(557061.1279310616, 254952.80808240082) -> (557061.1279310616, 254284.74007479474) -> (557331.8382329282, 254284.74007479474)"
557331.8382329282,254284.74007479474,557338.0017745246,255397.93427829817,1119.3577450998127,"(557331.8382329282, 254284.74007479474) -> (557331.8382329282, 255397.93427829817) -> (557338.0017745246, 255397.93427829817)"
559117.2717481942,254425.45838185493,559125.0193674102,254424.74934635404,8.45665471686516,"(559117.2717481942, 254425.45838185493) -> (559117.2717481942, 254424.74934635404) -> (559125.0193674102, 254424.74934635404)"
557331.8382329282,254284.74007479474,557312.3386832593,253907.31478434522,396.9248401183868,"(557331.8382329282, 254284.74007479474) -> (557331.8382329282, 253907.31478434522) -> (557312.3386832593, 253907.31478434522)"
562435.3833588117,255076.46711616497,562436.7166641459,255081.5814468935,6.447636062745005,"(562435.3833588117, 255076.46711616497) -> (562435.3833588117, 255081.5814468935) -> (562436.7166641459, 255081.5814468935)"
557338.0017745246,255397.93427829817,559038.5482957929,254275.47934859525,2823.0014509712346,"(557338.0017745246, 255397.93427829817) -> (557338.0017745246, 254275.47934859525) -> (559038.5482957929, 254275.47934859525)"
556366.4689712642,255114.3249676982,557338.0017745246,255397.93427829817,1255.1421138603473,"(556366.4689712642, 255114.3249676982) -> (556366.4689712642, 255397.93427829817) -> (557338.0017745246, 255397.93427829817)"
562436.6743414064,255084.5688043395,562435.5247143487,255082.12531587668,3.593115520547144,"(562436.6743414064, 255084.5688043395) -> (562436.6743414064, 255082.12531587668) -> (562435.5247143487, 255082.12531587668)"
557062.1779447129,254947.2731971573,557061.2402200088,254944.88498148043,3.3259403810370713,"(557062.1779447129, 254947.2731971573) -> (557062.1779447129, 254944.88498148043) -> (557061.2402200088, 254944.88498148043)"
556361.278605368,255114.41002229787,557727.6268593335,254220.83028317243,2259.9279930909397,"(556361.278605368, 255114.41002229787) -> (556361.278605368, 254220.83028317243) -> (557727.6268593335, 254220.83028317243)"
557066.6956982196,254941.31080633122,556647.1335307905,259975.13636750262,5453.38772860053,"(557066.6956982196, 254941.31080633122) -> (557066.6956982196, 259975.13636750262) -> (556647.1335307905, 259975.13636750262)"
557061.0308743296,254948.15161792468,557058.820578185,254941.9855174832,8.376396586070769,"(557061.0308743296, 254948.15161792468) -> (557061.0308743296, 254941.9855174832) -> (557058.820578185, 254941.9855174832)"
557727.5110932341,254225.65491092298,557031.5582556797,256760.1667206036,3230.4646472349996,"(557727.5110932341, 254225.65491092298) -> (557727.5110932341, 256760.1667206036) -> (557031.5582556797, 256760.1667206036)"
557241.4145447536,255669.83734950423,556788.8675051648,255528.7186198905,593.6657692025183,"(557241.4145447536, 255669.83734950423) -> (557241.4145447536, 255528.7186198905) -> (556788.8675051648, 255528.7186198905)"
557032.4544972616,257343.99238485564,557038.4596939376,257373.01403948292,35.02685130329337,"(557032.4544972616, 257343.99238485564) -> (557032.4544972616, 257373.01403948292) -> (557038.4596939376, 257373.01403948292)"
557725.7243299559,254237.00109506026,556887.4107519144,258207.94057994802,4809.25306292926,"(557725.7243299559, 254237.00109506026) -> (557725.7243299559, 258207.94057994802) -> (556887.4107519144, 258207.94057994802)"
557045.1802564566,256765.39712829608,557726.8886289415,254234.04465116467,3213.060849616304,"(557045.1802564566, 256765.39712829608) -> (557045.1802564566, 254234.04465116467) -> (557726.8886289415, 254234.04465116467)"
557346.5097817973,261489.93778507505,557263.6145729048,260072.25114948396,1500.5818444836186,"(557346.5097817973, 261489.93778507505) -> (557346.5097817973, 260072.25114948396) -> (557263.6145729048, 260072.25114948396)"
556590.6149469368,255960.07682053559,557051.4754163736,257348.7473906465,1849.5310395476408,"(556590.6149469368, 255960.07682053559) -> (556590.6149469368, 257348.7473906465) -> (557051.4754163736, 257348.7473906465)"
556792.7921982415,255528.67805674765,556784.7718638084,255543.9185923962,23.26087008160539,"(556792.7921982415, 255528.67805674765) -> (556792.7921982415, 255543.9185923962) -> (556784.7718638084, 255543.9185923962)"
556364.7957210462,255115.1879182672,556782.0033832594,255537.12487864774,839.1446225937689,"(556364.7957210462, 255115.1879182672) -> (556364.7957210462, 255537.12487864774) -> (556782.0033832594, 255537.12487864774)"
556977.0933471282,255742.7037086431,557236.9152379667,255645.76095592696,356.76464355457574,"(556977.0933471282, 255742.7037086431) -> (556977.0933471282, 255645.76095592696) -> (557236.9152379667, 255645.76095592696)"
557346.7471253395,261489.1757725263,557269.4238401009,260071.6066408716,1494.8924168932717,"(557346.7471253395, 261489.1757725263) -> (557346.7471253395, 260071.6066408716) -> (557269.4238401009, 260071.6066408716)"
557344.4219431261,261490.11633456685,557355.4661482319,261490.7045297157,11.632400254602544,"(557344.4219431261, 261490.11633456685) -> (557344.4219431261, 261490.7045297157) -> (557355.4661482319, 261490.7045297157)"
557331.8382329282,254284.74007479474,557338.0017745246,255397.93427829817,1119.3577450998127,"(557331.8382329282, 254284.74007479474) -> (557331.8382329282, 255397.93427829817) -> (557338.0017745246, 255397.93427829817)"
557057.8713941408,254955.40520890523,557362.6558299323,259850.69104866963,5200.070275555947,"(557057.8713941408, 254955.40520890523) -> (557057.8713941408, 259850.69104866963) -> (557362.6558299323, 259850.69104866963)"
557266.0640603855,260075.7070877198,557368.8193150767,260963.875056386,990.9232233574148,"(557266.0640603855, 260075.7070877198) -> (557266.0640603855, 260963.875056386) -> (557368.8193150767, 260963.875056386)"
557526.4572888624,257695.7772847591,557513.5070365713,257683.10229885858,25.62523819168564,"(557526.4572888624, 257695.7772847591) -> (557526.4572888624, 257683.10229885858) -> (557513.5070365713, 257683.10229885858)"
557043.3649810436,256756.0376050314,557726.8812755205,254230.1112820981,3209.442617410212,"(557043.3649810436, 256756.0376050314) -> (557043.3649810436, 254230.1112820981) -> (557726.8812755205, 254230.1112820981)"
557751.6369788117,253398.59697322827,557047.4123676154,256760.2638471136,4065.8914850816363,"(557751.6369788117, 253398.59697322827) -> (557751.6369788117, 256760.2638471136) -> (557047.4123676154, 256760.2638471136)"
557338.0017745246,255397.93427829817,557173.1434675565,255288.8619457418,273.93063952447847,"(557338.0017745246, 255397.93427829817) -> (557338.0017745246, 255288.8619457418) -> (557173.1434675565, 255288.8619457418)"
557246.5296596204,255663.94596941117,556787.0686053496,255529.99036654737,593.4166571345413,"(557246.5296596204, 255663.94596941117) -> (557246.5296596204, 255529.99036654737) -> (556787.0686053496, 255529.99036654737)"
557204.1699463165,256350.5779653238,557729.8777053463,254231.85745845083,2644.428265902796,"(557204.1699463165, 256350.5779653238) -> (557204.1699463165, 254231.85745845083) -> (557729.8777053463, 254231.85745845083)"
556509.9179235307,259855.45970941614,556851.496377895,258762.69330938067,1434.3448543997947,"(556509.9179235307, 259855.45970941614) -> (556509.9179235307, 258762.69330938067) -> (556851.496377895, 258762.69330938067)"
556853.8996898828,258757.80022387672,556509.9179235307,259855.45970941614,1441.6412518915022,"(556853.8996898828, 258757.80022387672) -> (556853.8996898828, 259855.45970941614) -> (556509.9179235307, 259855.45970941614)"
556650.886024223,259980.25460609887,556580.2905572547,260572.2169257505,662.5577866198728,"(556650.886024223, 259980.25460609887) -> (556650.886024223, 260572.2169257505) -> (556580.2905572547, 260572.2169257505)"
556121.8192966982,259193.47664130107,556509.9179235307,259855.45970941614,1050.0816949475557,"(556121.8192966982, 259193.47664130107) -> (556121.8192966982, 259855.45970941614) -> (556509.9179235307, 259855.45970941614)"
556509.9179235307,259855.45970941614,556651.8844699423,259965.74002419598,252.24686119146645,"(556509.9179235307, 259855.45970941614) -> (556509.9179235307, 259965.74002419598) -> (556651.8844699423, 259965.74002419598)"
557362.6558299323,259850.69104866963,556581.4431476865,260562.3955502631,1492.9171838392504,"(557362.6558299323, 259850.69104866963) -> (557362.6558299323, 260562.3955502631) -> (556581.4431476865, 260562.3955502631)"
556585.0994829782,260568.1451162966,556140.8441611904,259199.62086520903,1812.7795728753554,"(556585.0994829782, 260568.1451162966) -> (556585.0994829782, 259199.62086520903) -> (556140.8441611904, 259199.62086520903)"
557183.0490219385,255287.67511434015,557167.7796534745,255283.30706812814,19.637414676020853,"(557183.0490219385, 255287.67511434015) -> (557183.0490219385, 255283.30706812814) -> (557167.7796534745, 255283.30706812814)"
556587.6379524812,255959.18445878476,556366.0264676645,255119.05869519804,1061.7372484033694,"(556587.6379524812, 255959.18445878476) -> (556587.6379524812, 255119.05869519804) -> (556366.0264676645, 255119.05869519804)"
557338.0017745246,255397.93427829817,556975.0226053096,255746.2219368834,711.2668278001947,"(557338.0017745246, 255397.93427829817) -> (557338.0017745246, 255746.2219368834) -> (556975.0226053096, 255746.2219368834)"
556972.6771520949,255736.19743749686,557338.0017745246,255397.93427829817,703.587781628361,"(556972.6771520949, 255736.19743749686) -> (556972.6771520949, 255397.93427829817) -> (557338.0017745246, 255397.93427829817)"
557063.7139673685,254942.18089527078,556988.5999768478,255585.19203677122,718.125132021145,"(557063.7139673685, 254942.18089527078) -> (557063.7139673685, 255585.19203677122) -> (556988.5999768478, 255585.19203677122)"
557058.2408951889,254952.80561690684,557167.8650483856,255298.66913538147,455.4876716713188,"(557058.2408951889, 254952.80561690684) -> (557058.2408951889, 255298.66913538147) -> (557167.8650483856, 255298.66913538147)"
563634.4776728373,255028.09687646013,558181.134686448,255117.80703467876,5543.053144607926,"(563634.4776728373, 255028.09687646013) -> (563634.4776728373, 255117.80703467876) -> (558181.134686448, 255117.80703467876)"
557355.2715430113,261481.2247174075,561327.5732849225,255742.1450207159,9711.38143860281,"(557355.2715430113, 261481.2247174075) -> (557355.2715430113, 255742.1450207159) -> (561327.5732849225, 255742.1450207159)"
561326.9845523385,255746.6750852773,557354.446807481,261488.81770851836,9714.680368098547,"(561326.9845523385, 255746.6750852773) -> (561326.9845523385, 261488.81770851836) -> (557354.446807481, 261488.81770851836)"
556977.5848272044,255741.5877372492,557063.9052412817,254948.43246215396,879.4756891726283,"(556977.5848272044, 255741.5877372492) -> (556977.5848272044, 254948.43246215396) -> (557063.9052412817, 254948.43246215396)"
556770.911721748,259258.8255148586,556751.3369407298,259283.72313336655,44.47239952615928,"(556770.911721748, 259258.8255148586) -> (556770.911721748, 259283.72313336655) -> (556751.3369407298, 259283.72313336655)"
557061.521086237,254941.6921617128,557056.479835262,254948.1398719931,11.48896125529427,"(557061.521086237, 254941.6921617128) -> (557061.521086237, 254948.1398719931) -> (557056.479835262, 254948.1398719931)"
556979.1416045903,255745.34546274506,557067.9966923397,254950.19083082397,884.009719670401,"(556979.1416045903, 255745.34546274506) -> (556979.1416045903, 254950.19083082397) -> (557067.9966923397, 254950.19083082397)"
562436.8130250479,255083.84453266207,562441.2767998384,255086.40174261015,7.020984738599509,"(562436.8130250479, 255083.84453266207) -> (562436.8130250479, 255086.40174261015) -> (562441.2767998384, 255086.40174261015)"
557061.0899423066,254943.43862200156,557061.6141682941,254943.083178496,0.8796694930642843,"(557061.0899423066, 254943.43862200156) -> (557061.0899423066, 254943.083178496) -> (557061.6141682941, 254943.083178496)"
557725.9031914818,254222.93631983828,556793.08773605,255530.66165529657,2240.5407908901107,"(557725.9031914818, 254222.93631983828) -> (557725.9031914818, 255530.66165529657) -> (556793.08773605, 255530.66165529657)"
557502.939519618,255153.54142166302,556781.2048259882,255534.19785860647,1102.391130573349,"(557502.939519618, 255153.54142166302) -> (557502.939519618, 255534.19785860647) -> (556781.2048259882, 255534.19785860647)"
556426.7608070984,261480.5607306324,556421.4039353321,261478.0863120025,7.83129039616324,"(556426.7608070984, 261480.5607306324) -> (556426.7608070984, 261478.0863120025) -> (556421.4039353321, 261478.0863120025)"
557064.5911879675,254943.92006516643,557067.6093800847,254941.9365450479,5.001712235738523,"(557064.5911879675, 254943.92006516643) -> (557064.5911879675, 254941.9365450479) -> (557067.6093800847, 254941.9365450479)"
557060.0434656589,254939.39972369932,557058.6589268447,254938.49830271862,2.2859597948845476,"(557060.0434656589, 254939.39972369932) -> (557060.0434656589, 254938.49830271862) -> (557058.6589268447, 254938.49830271862)"
556497.3443809004,257629.08678120468,556589.4569046837,255951.40017488878,1769.7991300992435,"(556497.3443809004, 257629.08678120468) -> (556497.3443809004, 255951.40017488878) -> (556589.4569046837, 255951.40017488878)"
561327.1101467486,255740.53317102417,561325.0430766032,255742.3432581611,3.8771572823170573,"(561327.1101467486, 255740.53317102417) -> (561327.1101467486, 255742.3432581611) -> (561325.0430766032, 255742.3432581611)"
556427.7976656199,261480.4806481013,556752.9310195704,259266.3850448085,2539.22895724338,"(556427.7976656199, 261480.4806481013) -> (556427.7976656199, 259266.3850448085) -> (556752.9310195704, 259266.3850448085)"
557057.1008570148,254954.9456578819,557058.4262524148,254945.2346310541,11.036422227858566,"(557057.1008570148, 254954.9456578819) -> (557057.1008570148, 254945.2346310541) -> (557058.4262524148, 254945.2346310541)"
556944.6693113076,257922.63524469733,557037.7138322018,257356.54248304665,659.1372825448634,"(556944.6693113076, 257922.63524469733) -> (556944.6693113076, 257356.54248304665) -> (557037.7138322018, 257356.54248304665)"
557752.1459852156,253395.44002996013,559026.7142605194,252049.08249636088,2620.9258089030627,"(557752.1459852156, 253395.44002996013) -> (557752.1459852156, 252049.08249636088) -> (559026.7142605194, 252049.08249636088)"
557043.8185675321,256758.33574117534,557041.3714144843,256758.05252677575,2.7303674473660067,"(557043.8185675321, 256758.33574117534) -> (557043.8185675321, 256758.05252677575) -> (557041.3714144843, 256758.05252677575)"
557047.7704457063,257352.33036532905,557053.1829178291,257359.20217714272,12.284283936489373,"(557047.7704457063, 257352.33036532905) -> (557047.7704457063, 257359.20217714272) -> (557053.1829178291, 257359.20217714272)"
556580.1252392716,260570.6222448349,556577.8061626394,260560.07830044162,12.863021025434136,"(556580.1252392716, 260570.6222448349) -> (556580.1252392716, 260560.07830044162) -> (556577.8061626394, 260560.07830044162)"
556950.9981285174,257933.26825933903,557516.31050656,255154.0614106562,3344.519226725446,"(556950.9981285174, 257933.26825933903) -> (556950.9981285174, 255154.0614106562) -> (557516.31050656, 255154.0614106562)"
558179.1527255048,253166.86564952787,559026.7142605194,252049.08249636088,1965.3446881815325,"(558179.1527255048, 253166.86564952787) -> (558179.1527255048, 252049.08249636088) -> (559026.7142605194, 252049.08249636088)"
559026.7142605194,252049.08249636088,558173.1124327098,252053.66693541314,858.186266861856,"(559026.7142605194, 252049.08249636088) -> (559026.7142605194, 252053.66693541314) -> (558173.1124327098, 252053.66693541314)"
557053.486581785,254944.39013136085,556972.6327839678,255740.98456156347,877.4482280198717,"(557053.486581785, 254944.39013136085) -> (557053.486581785, 255740.98456156347) -> (556972.6327839678, 255740.98456156347)"
557059.6581805792,254946.82339323964,557059.3985206939,254948.7173284525,2.1535950981779024,"(557059.6581805792, 254946.82339323964) -> (557059.6581805792, 254948.7173284525) -> (557059.3985206939, 254948.7173284525)"
556942.1597196787,257931.4622893026,555016.0809928139,258280.1850990858,2274.801536647952,"(556942.1597196787, 257931.4622893026) -> (556942.1597196787, 258280.1850990858) -> (555016.0809928139, 258280.1850990858)"
555016.244619882,258281.4272436723,556947.8283924396,257938.44390893634,2274.5671072936384,"(555016.244619882, 258281.4272436723) -> (555016.244619882, 257938.44390893634) -> (556947.8283924396, 257938.44390893634)"
557054.5884027513,254943.04811648838,557065.7907440993,254944.80396407098,12.958188930642791,"(557054.5884027513, 254943.04811648838) -> (557054.5884027513, 254944.80396407098) -> (557065.7907440993, 254944.80396407098)"
559026.7142605194,252049.08249636088,557325.674680619,253171.54393646214,2823.5010200015968,"(559026.7142605194, 252049.08249636088) -> (559026.7142605194, 253171.54393646214) -> (557325.674680619, 253171.54393646214)"
556785.765578264,255533.46723380405,557150.9291522546,255288.70714076515,609.9236670294777,"(556785.765578264, 255533.46723380405) -> (556785.765578264, 255288.70714076515) -> (557150.9291522546, 255288.70714076515)"
556786.0309082172,255535.13558702357,556478.4839810749,254289.51218225434,1553.1703319115331,"(556786.0309082172, 255535.13558702357) -> (556786.0309082172, 254289.51218225434) -> (556478.4839810749, 254289.51218225434)"
556503.6311580719,258742.2742822813,555009.1224617561,258283.84372067451,1952.9392579225823,"(556503.6311580719, 258742.2742822813) -> (556503.6311580719, 258283.84372067451) -> (555009.1224617561, 258283.84372067451)"
557298.898308252,253907.5005661901,556484.7707922055,255402.70569641236,2309.332646268769,"(557298.898308252, 253907.5005661901) -> (557298.898308252, 255402.70569641236) -> (556484.7707922055, 255402.70569641236)"
557059.7268988494,254951.49856943917,556587.3915169182,255958.35092712753,1479.1877396195196,"(557059.7268988494, 254951.49856943917) -> (557059.7268988494, 255958.35092712753) -> (556587.3915169182, 255958.35092712753)"
553176.8326414556,257869.93890737835,553173.9164525833,257869.64122071862,3.2138755320338532,"(553176.8326414556, 257869.93890737835) -> (553176.8326414556, 257869.64122071862) -> (553173.9164525833, 257869.64122071862)"
556484.7707922055,255402.70569641236,557306.7818668894,253910.72236350644,2313.9944075898966,"(556484.7707922055, 255402.70569641236) -> (556484.7707922055, 253910.72236350644) -> (557306.7818668894, 253910.72236350644)"
557251.8929927237,255679.7240333315,557063.2043179816,254945.1523440862,923.2603639874142,"(557251.8929927237, 255679.7240333315) -> (557251.8929927237, 254945.1523440862) -> (557063.2043179816, 254945.1523440862)"
556977.2238124609,255743.14827095158,557058.0104493294,254957.38969120756,866.5452166125178,"(556977.2238124609, 255743.14827095158) -> (556977.2238124609, 254957.38969120756) -> (557058.0104493294, 254957.38969120756)"
557059.4858132072,254949.06936432142,556972.2116255028,255736.86797345802,875.0727968410356,"(557059.4858132072, 254949.06936432142) -> (557059.4858132072, 255736.86797345802) -> (556972.2116255028, 255736.86797345802)"
557043.4629527328,257344.74735332187,557040.8125445738,257328.37918534968,19.01857613120228,"(557043.4629527328, 257344.74735332187) -> (557043.4629527328, 257328.37918534968) -> (557040.8125445738, 257328.37918534968)"
